AMP Project ID,Latitude,Longitude,Precision,GeoNameID,Geoname,ADM1 ID,ADM1 Name,ADM2 ID,ADM2 Name,Donor,Recipient,Project Name,Status,Date of Agreement Signed,Date of Planned Completion,Comulative Commitment,Cumulative Disbursement,Type of Assistance,AMP Sector,MDGS1,AidData Sector,AidData Purpose Code,AidData Purpose Name,Has Feasibility Study?,Has Technical Assistance?,AidData Activity Codes,AidData Activity Names
8722613710564,-13.789378,33.781,1,6297121,Lilongwe International Airport,1888,Central Region,19310,Lilongwe,OPEC Fund,Malawi,Kamuzu International Airport Rehabilitation Project,Ongoing,,2011,"7,000,000.00","4,929,496.00",Loan,"Roads, Public Works and Transport",Infrastructure,,21050,Air transport,0,0,21050.02,"Airports, airport guidance systems"
8722613710570,-10.802922,33.805243,3,924100,Rumphi District,1889,Northern Region,19320,Rumphi,Arab Bank for Economic Development in Africa (BADEA),Malawi,"Construction of Three teachers Training Colleges in Rumphi, Mchinji and Chikwawa.",Planned,2010,2013,"7,000,000.00",   ,Loan,Education,Social Development,,11420,Higher education,0,0,11420.03|11420.07,"Post-secondary education infrastructure|Post-secondary education, teacher training"
8722613710570,-13.762298,33.079984,3,926745,Mchinji District,1888,Central Region,19311,Mchinji,Arab Bank for Economic Development in Africa (BADEA),Malawi,"Construction of Three teachers Training Colleges in Rumphi, Mchinji and Chikwawa.",Planned,2010,2013,"7,000,000.00",   ,Loan,Education,Social Development,,11420,Higher education,0,0,11420.03|11420.07,"Post-secondary education infrastructure|Post-secondary education, teacher training"
8722613710570,-16.166667,34.75,3,931067,Chikwawa District,1890,Southern Region,19322,Chikwawa,Arab Bank for Economic Development in Africa (BADEA),Malawi,"Construction of Three teachers Training Colleges in Rumphi, Mchinji and Chikwawa.",Planned,2010,2013,"7,000,000.00",   ,Loan,Education,Social Development,,11420,Higher education,0,0,11420.03|11420.07,"Post-secondary education infrastructure|Post-secondary education, teacher training"
8722614410639,,,8,927384,Republic of Malawi,,,,,European Union (EU),Malawi,Food Security Programme - Foreign Exchange Facility,Ongoing,2010,2011,"24,651,359.35","23,873,464.30",Grant,Agriculture,Sustainable Economic Growth,,52010,Food aid/Food security programmes,0,0,52010.03,Food security programs
8722614410666,,,8,927384,Republic of Malawi,,,,,European Union (EU),Malawi,PRBS 3 (Food Facility),Ongoing,2009,2011,"21,590,185.67","21,590,185.67",Grant,Economic Governance,Good Governance,,51010,General budget support,0,0,15110.02|51010.03,"Macro-economic, fiscal and monetary policy and planning|Support for implementation of macroeconomic reforms"
8722614410666,,,8,927384,Republic of Malawi,,,,,European Union (EU),Malawi,PRBS 3 (Food Facility),Ongoing,2010,,"21,590,185.67","21,590,185.67",Grant,Agriculture,Sustainable Economic Growth,,51010,General budget support,0,0,15110.02|51010.03,"Macro-economic, fiscal and monetary policy and planning|Support for implementation of macroeconomic reforms"
8722614410710,,,8,927384,Republic of Malawi,,,,,African Development Bank (AfDB),Malawi,Governance and Poverty Reduction Support Grant II,Ongoing,2009,2011,"18,001,241.47","17,173,061.99",Grant,Economic Governance,Good Governance,,15120,Public sector financial management,0,1,15110.03|15110.04|15120.02|15120.04,"Institutional capacity building, Government|Support to other ministries and government departments when sector cannot be specified|Improving public expenditure and financial management systems|Measures against waste, fraud and corruption"
8722614410767,,,8,927384,Republic of Malawi,,,,,UK Department for International Development (DfID),Malawi,Education  Sector Reform Programme (Education SWAp) - Discrete,Ongoing,2010,2012,"8,354,218.89","529,759.45",Grant,Education,Social Development,,11110,Education policy and administrative management,0,0,11110.02|11110.03|11110.04|11110.06|11120.05|11182.01|11220.03|11220.06|11320.02,"Education sector policy, planning and programmes|Institution capacity building, Education|Aid to education ministries, administration and management systems|Curriculum development |Education infrastructure|Educational research, activity unspecified or does not fit elsewhere in group|Basic education infrastructure|Primary education, teacher training|Secondary education, policy and administrative management"
8722614410768,,,6,927384,Republic of Malawi,,,,,UK Department for International Development (DfID),Malawi,Health SWAp TC - Discrete,Ongoing,2010,2012,"1,526,319.51","1,322,515.28",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12191.02|12220.04|12230.02|12230.03|12281.01|15140.02|21010.02,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|Laboratories|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies |All staff training, basic health care services|General government services not elsewhere specified|Transport sector policy, planning and programs"
8722614410795,-15.25988,35.32171,1,7839986,Malosa,1890,Southern Region,19330,Zomba,Australian Agency for International Development (AusAid),Malawi,National Water Development Program - AusAID,Ongoing,2010,2013,"14,000,000.00","1,500,000.00",Grant,"Water, Sanitation and Irrigation",Sustainable Economic Growth,,14000,"Water Supply and Sanitation, combination of purposes",0,1,14010.02|14010.03|14020.01|14030.02|14081.01,"Water sector policy, planning and programmes|Institution capacity building, Water|Water supply and sanitation - large systems, activity unspecified or does not fit elsewhere in group|Water supply and sanitation, low-cost technologies|All water supply and sanitation education/training activities"
8722614410795,-14.019624,33.68407,3,927964,Lilongwe District,1888,Central Region,19310,Lilongwe,Australian Agency for International Development (AusAid),Malawi,National Water Development Program - AusAID,Ongoing,2010,2013,"14,000,000.00","1,500,000.00",Grant,"Water, Sanitation and Irrigation",Sustainable Economic Growth,,14000,"Water Supply and Sanitation, combination of purposes",0,1,14010.02|14010.03|14020.01|14030.02|14081.01,"Water sector policy, planning and programmes|Institution capacity building, Water|Water supply and sanitation - large systems, activity unspecified or does not fit elsewhere in group|Water supply and sanitation, low-cost technologies|All water supply and sanitation education/training activities"
8722614410795,-15.43007,35.41829,3,923292,Zomba District,1890,Southern Region,19330,Zomba,Australian Agency for International Development (AusAid),Malawi,National Water Development Program - AusAID,Ongoing,2010,2013,"14,000,000.00","1,500,000.00",Grant,"Water, Sanitation and Irrigation",Sustainable Economic Growth,,14000,"Water Supply and Sanitation, combination of purposes",0,1,14010.02|14010.03|14020.01|14030.02|14081.01,"Water sector policy, planning and programmes|Institution capacity building, Water|Water supply and sanitation - large systems, activity unspecified or does not fit elsewhere in group|Water supply and sanitation, low-cost technologies|All water supply and sanitation education/training activities"
8722614410795,-14.945831,35.573667,3,927642,Machinga District,1890,Southern Region,42175,Machinga,Australian Agency for International Development (AusAid),Malawi,National Water Development Program - AusAID,Ongoing,2010,2013,"14,000,000.00","1,500,000.00",Grant,"Water, Sanitation and Irrigation",Sustainable Economic Growth,,14000,"Water Supply and Sanitation, combination of purposes",0,1,14010.02|14010.03|14020.01|14030.02|14081.01,"Water sector policy, planning and programmes|Institution capacity building, Water|Water supply and sanitation - large systems, activity unspecified or does not fit elsewhere in group|Water supply and sanitation, low-cost technologies|All water supply and sanitation education/training activities"
8722614410795,-15.934395,35.499904,3,925788,Mulanje District,1890,Southern Region,42176,Mulanje,Australian Agency for International Development (AusAid),Malawi,National Water Development Program - AusAID,Ongoing,2010,2013,"14,000,000.00","1,500,000.00",Grant,"Water, Sanitation and Irrigation",Sustainable Economic Growth,,14000,"Water Supply and Sanitation, combination of purposes",0,1,14010.02|14010.03|14020.01|14030.02|14081.01,"Water sector policy, planning and programmes|Institution capacity building, Water|Water supply and sanitation - large systems, activity unspecified or does not fit elsewhere in group|Water supply and sanitation, low-cost technologies|All water supply and sanitation education/training activities"
8722614410795,,,8,927384,Republic of Malawi,,,,,Australian Agency for International Development (AusAid),Malawi,National Water Development Program - AusAID,Ongoing,2010,2013,"14,000,000.00","1,500,000.00",Grant,"Water, Sanitation and Irrigation",Sustainable Economic Growth,,14000,"Water Supply and Sanitation, combination of purposes",0,1,14010.02|14010.03|14020.01|14030.02|14081.01,"Water sector policy, planning and programmes|Institution capacity building, Water|Water supply and sanitation - large systems, activity unspecified or does not fit elsewhere in group|Water supply and sanitation, low-cost technologies|All water supply and sanitation education/training activities"
8722614410795,-14.083333,33.9,1,925115,Nathenje,1889,Northern Region,19310,Lilongwe,Australian Agency for International Development (AusAid),Malawi,National Water Development Program - AusAID,Ongoing,2010,2013,"14,000,000.00","1,500,000.00",Grant,"Water, Sanitation and Irrigation",Sustainable Economic Growth,,14000,"Water Supply and Sanitation, combination of purposes",0,1,14010.02|14010.03|14020.01|14030.02|14081.01,"Water sector policy, planning and programmes|Institution capacity building, Water|Water supply and sanitation - large systems, activity unspecified or does not fit elsewhere in group|Water supply and sanitation, low-cost technologies|All water supply and sanitation education/training activities"
8722614410795,-13.883333,33.533333,1,924565,Nsaru,1888,Central Region,19310,Lilongwe,Australian Agency for International Development (AusAid),Malawi,National Water Development Program - AusAID,Ongoing,2010,2013,"14,000,000.00","1,500,000.00",Grant,"Water, Sanitation and Irrigation",Sustainable Economic Growth,,14000,"Water Supply and Sanitation, combination of purposes",0,1,14010.02|14010.03|14020.01|14030.02|14081.01,"Water sector policy, planning and programmes|Institution capacity building, Water|Water supply and sanitation - large systems, activity unspecified or does not fit elsewhere in group|Water supply and sanitation, low-cost technologies|All water supply and sanitation education/training activities"
8722614410795,-13.75,33.383333,1,928568,Kasiya,1888,Central Region,19310,Lilongwe,Australian Agency for International Development (AusAid),Malawi,National Water Development Program - AusAID,Ongoing,2010,2013,"14,000,000.00","1,500,000.00",Grant,"Water, Sanitation and Irrigation",Sustainable Economic Growth,,14000,"Water Supply and Sanitation, combination of purposes",0,1,14010.02|14010.03|14020.01|14030.02|14081.01,"Water sector policy, planning and programmes|Institution capacity building, Water|Water supply and sanitation - large systems, activity unspecified or does not fit elsewhere in group|Water supply and sanitation, low-cost technologies|All water supply and sanitation education/training activities"
8722614410795,-14.866667,35.533333,1,924518,Ntaja,1890,Southern Region,42175,Machinga,Australian Agency for International Development (AusAid),Malawi,National Water Development Program - AusAID,Ongoing,2010,2013,"14,000,000.00","1,500,000.00",Grant,"Water, Sanitation and Irrigation",Sustainable Economic Growth,,14000,"Water Supply and Sanitation, combination of purposes",0,1,14010.02|14010.03|14020.01|14030.02|14081.01,"Water sector policy, planning and programmes|Institution capacity building, Water|Water supply and sanitation - large systems, activity unspecified or does not fit elsewhere in group|Water supply and sanitation, low-cost technologies|All water supply and sanitation education/training activities"
8722614410795,-14.966667,35.516667,1,924579,Nsanama,1890,Southern Region,42175,Machinga,Australian Agency for International Development (AusAid),Malawi,National Water Development Program - AusAID,Ongoing,2010,2013,"14,000,000.00","1,500,000.00",Grant,"Water, Sanitation and Irrigation",Sustainable Economic Growth,,14000,"Water Supply and Sanitation, combination of purposes",0,1,14010.02|14010.03|14020.01|14030.02|14081.01,"Water sector policy, planning and programmes|Institution capacity building, Water|Water supply and sanitation - large systems, activity unspecified or does not fit elsewhere in group|Water supply and sanitation, low-cost technologies|All water supply and sanitation education/training activities"
8722614410795,-15.216667,35.333333,5,927310,Malosa School,1890,Southern Region,19330,Zomba,Australian Agency for International Development (AusAid),Malawi,National Water Development Program - AusAID,Ongoing,2010,2013,"14,000,000.00","1,500,000.00",Grant,"Water, Sanitation and Irrigation",Sustainable Economic Growth,,14000,"Water Supply and Sanitation, combination of purposes",0,1,14010.02|14010.03|14020.01|14030.02|14081.01,"Water sector policy, planning and programmes|Institution capacity building, Water|Water supply and sanitation - large systems, activity unspecified or does not fit elsewhere in group|Water supply and sanitation, low-cost technologies|All water supply and sanitation education/training activities"
8722614410795,-15.916667,35.366667,2,930784,Chingoli School,1890,Southern Region,42176,Mulanje,Australian Agency for International Development (AusAid),Malawi,National Water Development Program - AusAID,Ongoing,2010,2013,"14,000,000.00","1,500,000.00",Grant,"Water, Sanitation and Irrigation",Sustainable Economic Growth,,14000,"Water Supply and Sanitation, combination of purposes",0,1,14010.02|14010.03|14020.01|14030.02|14081.01,"Water sector policy, planning and programmes|Institution capacity building, Water|Water supply and sanitation - large systems, activity unspecified or does not fit elsewhere in group|Water supply and sanitation, low-cost technologies|All water supply and sanitation education/training activities"
8722614410795,,,8,927384,Republic of Malawi,,,,,Australian Agency for International Development (AusAid),Malawi,National Water Development Program - AusAID,Ongoing,2010,2013,"14,000,000.00","1,500,000.00",Grant,"Water, Sanitation and Irrigation",Sustainable Economic Growth,,14000,"Water Supply and Sanitation, combination of purposes",0,1,14010.02|14010.03|14020.01|14030.02|14081.01,"Water sector policy, planning and programmes|Institution capacity building, Water|Water supply and sanitation - large systems, activity unspecified or does not fit elsewhere in group|Water supply and sanitation, low-cost technologies|All water supply and sanitation education/training activities"
8722614410795,-15.385957,35.318801,3,923295,Zomba,1890,Southern Region,19330,Zomba,Australian Agency for International Development (AusAid),Malawi,National Water Development Program - AusAID,Ongoing,2010,2013,"14,000,000.00","1,500,000.00",Grant,"Water, Sanitation and Irrigation",Sustainable Economic Growth,,14000,"Water Supply and Sanitation, combination of purposes",0,1,14010.02|14010.03|14020.01|14030.02|14081.01,"Water sector policy, planning and programmes|Institution capacity building, Water|Water supply and sanitation - large systems, activity unspecified or does not fit elsewhere in group|Water supply and sanitation, low-cost technologies|All water supply and sanitation education/training activities"
8722614410795,-14.945831,35.573667,3,927642,Machinga District,1890,Southern Region,42175,Machinga,Australian Agency for International Development (AusAid),Malawi,National Water Development Program - AusAID,Ongoing,2010,2013,"14,000,000.00","1,500,000.00",Grant,"Water, Sanitation and Irrigation",Sustainable Economic Growth,,14000,"Water Supply and Sanitation, combination of purposes",0,1,14010.02|14010.03|14020.01|14030.02|14081.01,"Water sector policy, planning and programmes|Institution capacity building, Water|Water supply and sanitation - large systems, activity unspecified or does not fit elsewhere in group|Water supply and sanitation, low-cost technologies|All water supply and sanitation education/training activities"
8722614410795,-16.025439,35.504015,3,925789,Mulanje,1890,Southern Region,42176,Mulanje,Australian Agency for International Development (AusAid),Malawi,National Water Development Program - AusAID,Ongoing,2010,2013,"14,000,000.00","1,500,000.00",Grant,"Water, Sanitation and Irrigation",Sustainable Economic Growth,,14000,"Water Supply and Sanitation, combination of purposes",0,1,14010.02|14010.03|14020.01|14030.02|14081.01,"Water sector policy, planning and programmes|Institution capacity building, Water|Water supply and sanitation - large systems, activity unspecified or does not fit elsewhere in group|Water supply and sanitation, low-cost technologies|All water supply and sanitation education/training activities"
8722615310492,,,6,927384,Republic of Malawi,,,,,UK Department for International Development (DfID),Malawi,Support to national AIDS Response (FA),Ongoing,2008,2011,"24,854,680.30","17,312,360.25",Grant,Health,Social Development,,13040,STD control including HIV/AIDS,0,0,13040.04|13040.05,"Prevention|Treatment, care"
8722615410516,-11.854277,33.607776,3,925496,Mzimba District,1889,Northern Region,19318,Mzimba,Flemish International Cooperation Agency (FICA),Malawi,Agricultural Extension Training and Services  1,Ongoing,,2013,"890,106.32","654,645.86",Grant,Agriculture,Sustainable Economic Growth,,31181,Agricultural education/training,0,0,31110.02|31110.03|31181.01|31181.02,"Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Formal education/training, Agriculture|Agricultural extension"
8722615410516,,,6,927384,Republic of Malawi,,,,,Flemish International Cooperation Agency (FICA),Malawi,Agricultural Extension Training and Services  1,Ongoing,,2013,"890,106.32","654,645.86",Grant,Agriculture,Sustainable Economic Growth,,31181,Agricultural education/training,0,0,31110.02|31110.03|31181.01|31181.02,"Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Formal education/training, Agriculture|Agricultural extension"
8722615410516,-14.02156,33.67338,1,7870385,Natural Resources College,1888,Central Region,19310,Lilongwe,Flemish International Cooperation Agency (FICA),Malawi,Agricultural Extension Training and Services  1,Ongoing,,2013,"890,106.32","654,645.86",Grant,Agriculture,Sustainable Economic Growth,,31181,Agricultural education/training,0,0,31110.02|31110.03|31181.01|31181.02,"Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Formal education/training, Agriculture|Agricultural extension"
8722615410516,-13,33.4166667,3,928531,Kasungu District,1888,Central Region,19309,Kasungu,Flemish International Cooperation Agency (FICA),Malawi,Agricultural Extension Training and Services  1,Ongoing,,2013,"890,106.32","654,645.86",Grant,Agriculture,Sustainable Economic Growth,,31181,Agricultural education/training,0,0,31110.02|31110.03|31181.01|31181.02,"Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Formal education/training, Agriculture|Agricultural extension"
8722615410516,-14.18031,33.77725,1,7870320,Bunda College,1888,Central Region,19310,Lilongwe,Flemish International Cooperation Agency (FICA),Malawi,Agricultural Extension Training and Services  1,Ongoing,,2013,"890,106.32","654,645.86",Grant,Agriculture,Sustainable Economic Growth,,31181,Agricultural education/training,0,0,31110.02|31110.03|31181.01|31181.02,"Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Formal education/training, Agriculture|Agricultural extension"
8722615410516,-13.9833333,33.7833333,1,927967,Lilongwe,1888,Central Region,19310,Lilongwe,Flemish International Cooperation Agency (FICA),Malawi,Agricultural Extension Training and Services  1,Ongoing,,2013,"890,106.32","654,645.86",Grant,Agriculture,Sustainable Economic Growth,,31181,Agricultural education/training,0,0,31110.02|31110.03|31181.01|31181.02,"Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Formal education/training, Agriculture|Agricultural extension"
8722615410516,-11.854277,33.607776,3,925496,Mzimba District,1889,Northern Region,19318,Mzimba,Flemish International Cooperation Agency (FICA),Malawi,Agricultural Extension Training and Services  1,Closed,,2013,"890,106.32","654,645.86",Grant,Agriculture,Sustainable Economic Growth,,31181,Agricultural education/training,0,0,31110.02|31110.03|31181.01|31181.02,"Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Formal education/training, Agriculture|Agricultural extension"
8722615410516,-11.854277,33.607776,3,925496,Mzimba District,1889,Northern Region,19318,Mzimba,Flemish International Cooperation Agency (FICA),Malawi,Agricultural Extension Training and Services  1,Ongoing,,2013,"890,106.32","654,645.86",Grant,Agriculture,Sustainable Economic Growth,,31181,Agricultural education/training,0,0,31110.02|31110.03|31181.01|31181.02,"Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Formal education/training, Agriculture|Agricultural extension"
8722615410516,-11.854277,33.607776,3,925496,Mzimba District,1889,Northern Region,19318,Mzimba,Flemish International Cooperation Agency (FICA),Malawi,Agricultural Extension Training and Services  1,Ongoing,,2013,"890,106.32","654,645.86",Grant,Agriculture,Sustainable Economic Growth,,31181,Agricultural education/training,0,0,31110.02|31110.03|31181.01|31181.02,"Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Formal education/training, Agriculture|Agricultural extension"
8722615410516,-13,33.4166667,3,928531,Kasungu District,1888,Central Region,19309,Kasungu,Flemish International Cooperation Agency (FICA),Malawi,Agricultural Extension Training and Services  1,Ongoing,,2013,"890,106.32","654,645.86",Grant,Agriculture,Sustainable Economic Growth,,31181,Agricultural education/training,0,0,31110.02|31110.03|31181.01|31181.02,"Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Formal education/training, Agriculture|Agricultural extension"
8722615410516,,,6,927384,Republic of Malawi,,,,,Flemish International Cooperation Agency (FICA),Malawi,Agricultural Extension Training and Services  1,Closed,,2013,"890,106.32","654,645.86",Grant,Agriculture,Sustainable Economic Growth,,31181,Agricultural education/training,0,0,31110.02|31110.03|31181.01|31181.02,"Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Formal education/training, Agriculture|Agricultural extension"
8722615410516,,,6,927384,Republic of Malawi,,,,,Flemish International Cooperation Agency (FICA),Malawi,Agricultural Extension Training and Services  1,Ongoing,,2013,"890,106.32","654,645.86",Grant,Agriculture,Sustainable Economic Growth,,31181,Agricultural education/training,0,0,31110.02|31110.03|31181.01|31181.02,"Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Formal education/training, Agriculture|Agricultural extension"
8722615410516,-11.854277,33.607776,3,925496,Mzimba District,1889,Northern Region,19318,Mzimba,Flemish International Cooperation Agency (FICA),Malawi,Agricultural Extension Training and Services  1,Ongoing,,2013,"890,106.32","654,645.86",Grant,Agriculture,Sustainable Economic Growth,,31181,Agricultural education/training,0,0,31110.02|31110.03|31181.01|31181.02,"Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Formal education/training, Agriculture|Agricultural extension"
8722615410516,,,6,927384,Republic of Malawi,,,,,Flemish International Cooperation Agency (FICA),Malawi,Agricultural Extension Training and Services  1,Ongoing,,2012,"890,106.32","654,645.86",Grant,Agriculture,Social Development,,31181,Agricultural education/training,0,0,31110.02|31110.03|31181.01|31181.02,"Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Formal education/training, Agriculture|Agricultural extension"
8722615410516,-11.854277,33.607776,3,925496,Mzimba District,1889,Northern Region,19318,Mzimba,Flemish International Cooperation Agency (FICA),Malawi,Agricultural Extension Training and Services  1,Ongoing,,2012,"890,106.32","654,645.86",Grant,Agriculture,Social Development,,31181,Agricultural education/training,0,0,31110.02|31110.03|31181.01|31181.02,"Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Formal education/training, Agriculture|Agricultural extension"
8722615410519,-13,33.4166667,3,928531,Kasungu District,1888,Central Region,19309,Kasungu,Flemish International Cooperation Agency (FICA),Malawi,Food Security and Nutrition,Ongoing,2008,2011,"4,858,277.12","4,195,376.09",Grant,Agriculture,Sustainable Economic Growth,,52010,Food aid/Food security programmes,0,1,12240.06|13040.01|14020.01|14030.02|15150.03|16010.05|31105.01|31110.02|31110.03|31120.06|31140.02|31191.01|41010.02|52010.03,"Household food security|Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Water supply and sanitation - large systems, activity unspecified or does not fit elsewhere in group|Water supply and sanitation, low-cost technologies|Cooperatives|Support for vulnerable groups|Agriculture, activity unspecified or does not fit under any other applicable codes|Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Food crop production|Irrigation|Agricultural services |Environmental policy, laws, regulations and economic instruments|Food security programs"
8722615410519,-11.854277,33.607776,3,925496,Mzimba District,1889,Northern Region,19318,Mzimba,Flemish International Cooperation Agency (FICA),Malawi,Food Security and Nutrition,Ongoing,2008,2011,"4,858,277.12","4,195,376.09",Grant,Agriculture,Sustainable Economic Growth,,52010,Food aid/Food security programmes,0,1,12240.06|13040.01|14020.01|14030.02|15150.03|16010.05|31105.01|31110.02|31110.03|31120.06|31140.02|31191.01|41010.02|52010.03,"Household food security|Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Water supply and sanitation - large systems, activity unspecified or does not fit elsewhere in group|Water supply and sanitation, low-cost technologies|Cooperatives|Support for vulnerable groups|Agriculture, activity unspecified or does not fit under any other applicable codes|Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Food crop production|Irrigation|Agricultural services |Environmental policy, laws, regulations and economic instruments|Food security programs"
8722615410522,-10.802922,33.805243,3,924100,Rumphi District,1889,Northern Region,19320,Rumphi,Flemish International Cooperation Agency (FICA),Malawi,Rehabilitation of Irr.Schemes - Greenbelt,Closed,,2010,"384,270.53","792,800.01",Grant,Agriculture,Sustainable Economic Growth,,31140,Agricultural water resources,0,0,31110.02|31110.03|31140.02|31182.01,"Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Irrigation|Agricultural research, activity unspecified or does not fit elsewhere in group"
8722615410522,-11.65304,34.053218,3,924730,Nkhata Bay District,1889,Northern Region,42173,Nkhata Bay,Flemish International Cooperation Agency (FICA),Malawi,Rehabilitation of Irr.Schemes - Greenbelt,Closed,,2010,"384,270.53","792,800.01",Grant,Agriculture,Sustainable Economic Growth,,31140,Agricultural water resources,0,0,31110.02|31110.03|31140.02|31182.01,"Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Irrigation|Agricultural research, activity unspecified or does not fit elsewhere in group"
8722615410522,-13.719594,34.401842,3,924053,Salima District,1888,Central Region,19315,Salima,Flemish International Cooperation Agency (FICA),Malawi,Rehabilitation of Irr.Schemes - Greenbelt,Closed,,2010,"384,270.53","792,800.01",Grant,Agriculture,Sustainable Economic Growth,,31140,Agricultural water resources,0,0,31110.02|31110.03|31140.02|31182.01,"Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Irrigation|Agricultural research, activity unspecified or does not fit elsewhere in group"
8722615410522,-14.262731,34.18559,3,930023,Dedza District,1888,Central Region,19307,Dedza,Flemish International Cooperation Agency (FICA),Malawi,Rehabilitation of Irr.Schemes - Greenbelt,Closed,,2010,"384,270.53","792,800.01",Grant,Agriculture,Sustainable Economic Growth,,31140,Agricultural water resources,0,0,31110.02|31110.03|31140.02|31182.01,"Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Irrigation|Agricultural research, activity unspecified or does not fit elsewhere in group"
8722615410522,-14.392955,35.346577,3,927245,Mangochi District,1890,Southern Region,19325,Mangochi,Flemish International Cooperation Agency (FICA),Malawi,Rehabilitation of Irr.Schemes - Greenbelt,Closed,,2010,"384,270.53","792,800.01",Grant,Agriculture,Sustainable Economic Growth,,31140,Agricultural water resources,0,0,31110.02|31110.03|31140.02|31182.01,"Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Irrigation|Agricultural research, activity unspecified or does not fit elsewhere in group"
8722615410522,-10.111532,33.881507,3,928657,Karonga District,1889,Northern Region,19317,Karonga,Flemish International Cooperation Agency (FICA),Malawi,Rehabilitation of Irr.Schemes - Greenbelt,Closed,,2010,"384,270.53","792,800.01",Grant,Agriculture,Sustainable Economic Growth,,31140,Agricultural water resources,0,0,31110.02|31110.03|31140.02|31182.01,"Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Irrigation|Agricultural research, activity unspecified or does not fit elsewhere in group"
8722615410522,-16.75,35.1666667,3,924567,Nsanje District,1890,Southern Region,19328,Nsanje,Flemish International Cooperation Agency (FICA),Malawi,Rehabilitation of Irr.Schemes - Greenbelt,Closed,,2010,"384,270.53","792,800.01",Grant,Agriculture,Sustainable Economic Growth,,31140,Agricultural water resources,0,0,31110.02|31110.03|31140.02|31182.01,"Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Irrigation|Agricultural research, activity unspecified or does not fit elsewhere in group"
8722615410522,-12.804172,34.082977,3,924703,Nkhotakota District,1888,Central Region,19312,Nkhotakota,Flemish International Cooperation Agency (FICA),Malawi,Rehabilitation of Irr.Schemes - Greenbelt,Closed,,2010,"384,270.53","792,800.01",Grant,Agriculture,Sustainable Economic Growth,,31140,Agricultural water resources,0,0,31110.02|31110.03|31140.02|31182.01,"Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Irrigation|Agricultural research, activity unspecified or does not fit elsewhere in group"
8722615410522,-12,34.5,5,924329,Lake Nyasa,,,,,Flemish International Cooperation Agency (FICA),Malawi,Rehabilitation of Irr.Schemes - Greenbelt,Closed,,2010,"384,270.53","792,800.01",Grant,Agriculture,Sustainable Economic Growth,,31140,Agricultural water resources,0,0,31110.02|31110.03|31140.02|31182.01,"Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Irrigation|Agricultural research, activity unspecified or does not fit elsewhere in group"
8722615410523,,,8,927384,Republic of Malawi,,,,,Flemish International Cooperation Agency (FICA),Malawi,Vulnerabilities of Women and Girls to HIV & AIDS,Ongoing,,2010,"1,285,892.48","672,703.25",Grant,Health,Social Development,,42010,Women in development,0,0,12005.01|13040.01|15130.01|42010.01,"Health, activity unspecified or does not fit under any other applicable codes|Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Legal and judicial development, activity unspecified or does not fit elsewhere in group|Women in development, activity unspecified or does not fit elsewhere in group"
8722615410524,-15.430074,35.418291,3,923292,Zomba District,1890,Southern Region,19330,Zomba,Flemish International Cooperation Agency (FICA),Malawi,"Water, Sanitation & Hygiene",Ongoing,,2010,"729,016.79","714,725.90",Grant,"Water, Sanitation and Irrigation",Sustainable Economic Growth,,14000,"Water Supply and Sanitation, combination of purposes",0,0,14010.03|14020.01|14030.03,"Institution capacity building, Water|Water supply and sanitation - large systems, activity unspecified or does not fit elsewhere in group|Small system sewerage"
